"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 03, 2010","1,097.28","1,100.67","1,102.72","1,093.97","-","-0.55%"
"Feb 02, 2010","1,103.32","1,090.05","1,104.73","1,087.96","-","1.30%"
"Feb 01, 2010","1,089.19","1,073.89","1,089.38","1,073.89","-","1.43%"
"Jan 29, 2010","1,073.87","1,087.61","1,096.45","1,071.59","-","-0.98%"
"Jan 28, 2010","1,084.53","1,096.93","1,100.22","1,078.46","-","-1.18%"
"Jan 27, 2010","1,097.50","1,091.94","1,099.51","1,083.11","-","0.49%"
"Jan 26, 2010","1,092.17","1,095.80","1,103.69","1,089.86","-","-0.42%"
"Jan 25, 2010","1,096.78","1,092.40","1,102.97","1,092.40","-","0.46%"
"Jan 22, 2010","1,091.76","1,115.49","1,115.49","1,090.18","-","-2.21%"
"Jan 21, 2010","1,116.48","1,138.68","1,141.58","1,114.84","-","-1.89%"
"Jan 20, 2010","1,138.04","1,147.95","1,147.95","1,129.25","-","-1.06%"
"Jan 19, 2010","1,150.23","1,136.03","1,150.45","1,135.77","-","1.25%"
"Jan 15, 2010","1,136.03","1,147.72","1,147.77","1,131.39","-","-1.08%"
"Jan 14, 2010","1,148.46","1,145.68","1,150.41","1,143.80","-","0.24%"
"Jan 13, 2010","1,145.68","1,137.31","1,148.40","1,133.18","-","0.83%"
"Jan 12, 2010","1,136.22","1,143.81","1,143.81","1,131.77","-","-0.94%"
"Jan 11, 2010","1,146.98","1,145.96","1,149.74","1,142.02","-","0.17%"
"Jan 08, 2010","1,144.98","1,140.52","1,145.39","1,136.22","-","0.29%"
"Jan 07, 2010","1,141.69","1,136.27","1,142.46","1,131.32","-","0.40%"
"Jan 06, 2010","1,137.14","1,135.71","1,139.19","1,133.95","-","0.05%"
"Jan 05, 2010","1,136.52","1,132.66","1,136.63","1,129.66","-","0.31%"
"Jan 04, 2010","1,132.99","1,116.56","1,133.87","1,116.56","-","1.60%"
"Dec 31, 2009","1,115.10","1,126.60","1,127.64","1,114.81","-","-1.00%"
"Dec 30, 2009","1,126.42","1,125.53","1,126.42","1,121.94","-","0.02%"
"Dec 29, 2009","1,126.20","1,128.55","1,130.38","1,126.08","-","-0.14%"
"Dec 28, 2009","1,127.78","1,127.53","1,130.38","1,123.51","-","0.12%"
"Dec 24, 2009","1,126.48","1,121.08","1,126.48","1,121.08","-","0.53%"
"Dec 23, 2009","1,120.59","1,118.84","1,121.58","1,116.00","-","0.23%"
"Dec 22, 2009","1,118.02","1,114.51","1,120.27","1,114.51","-","0.36%"
"Dec 21, 2009","1,114.05","1,105.31","1,117.68","1,105.31","-","1.05%"
"Dec 18, 2009","1,102.47","1,097.86","1,103.74","1,093.88","-","0.58%"
"Dec 17, 2009","1,096.08","1,106.36","1,106.36","1,095.88","-","-1.18%"
"Dec 16, 2009","1,109.18","1,108.61","1,116.21","1,107.96","-","0.11%"
"Dec 15, 2009","1,107.93","1,114.11","1,114.11","1,105.35","-","-0.55%"
"Dec 14, 2009","1,114.11","1,107.84","1,114.76","1,107.84","-","0.70%"
"Dec 11, 2009","1,106.41","1,103.96","1,108.50","1,101.34","-","0.37%"
"Dec 10, 2009","1,102.35","1,098.69","1,106.25","1,098.69","-","0.58%"
"Dec 09, 2009","1,095.95","1,091.07","1,097.04","1,085.89","-","0.37%"
"Dec 08, 2009","1,091.94","1,103.04","1,103.04","1,088.61","-","-1.03%"
"Dec 07, 2009","1,103.25","1,105.52","1,110.72","1,100.83","-","-0.25%"
"Dec 04, 2009","1,105.98","1,100.43","1,119.13","1,096.52","-","0.55%"
"Dec 03, 2009","1,099.92","1,110.59","1,117.28","1,098.74","-","-0.84%"
"Dec 02, 2009","1,109.24","1,109.03","1,115.58","1,105.29","-","0.03%"
"Dec 01, 2009","1,108.86","1,098.89","1,112.28","1,098.89","-","1.21%"
"Nov 30, 2009","1,095.63","1,091.07","1,097.24","1,086.25","-","0.38%"
"Nov 27, 2009","1,091.49","1,105.47","1,105.47","1,083.74","-","-1.72%"
"Nov 25, 2009","1,110.63","1,106.49","1,111.18","1,104.75","-","0.45%"
"Nov 24, 2009","1,105.65","1,105.83","1,107.56","1,097.63","-","-0.05%"
"Nov 23, 2009","1,106.24","1,094.86","1,112.38","1,094.86","-","1.36%"
"Nov 20, 2009","1,091.38","1,094.66","1,094.66","1,086.81","-","-0.32%"
"Nov 19, 2009","1,094.90","1,106.44","1,106.44","1,088.40","-","-1.34%"
"Nov 18, 2009","1,109.80","1,109.44","1,111.10","1,102.70","-","-0.05%"
"Nov 17, 2009","1,110.32","1,109.22","1,110.52","1,102.19","-","0.09%"
"Nov 16, 2009","1,109.30","1,094.13","1,113.69","1,094.13","-","1.45%"
"Nov 13, 2009","1,093.48","1,087.59","1,097.79","1,085.33","-","0.57%"
"Nov 12, 2009","1,087.24","1,098.31","1,101.97","1,084.90","-","-1.03%"
"Nov 11, 2009","1,098.51","1,096.04","1,105.37","1,093.81","-","0.50%"
"Nov 10, 2009","1,093.01","1,091.86","1,096.42","1,087.40","-","-0.01%"
"Nov 09, 2009","1,093.08","1,072.31","1,093.19","1,072.31","-","2.22%"
"Nov 06, 2009","1,069.30","1,064.95","1,071.48","1,059.32","-","0.25%"
"Nov 05, 2009","1,066.63","1,047.30","1,066.65","1,047.30","-","1.92%"
"Nov 04, 2009","1,046.50","1,047.14","1,061.00","1,045.15","-","0.10%"
"Nov 03, 2009","1,045.41","1,040.92","1,046.36","1,033.94","-","0.24%"
"Nov 02, 2009","1,042.88","1,036.18","1,052.18","1,029.38","-","0.65%"
"Oct 30, 2009","1,036.19","1,065.41","1,065.41","1,033.38","-","-2.81%"
"Oct 29, 2009","1,066.11","1,043.69","1,066.83","1,043.69","-","2.25%"
"Oct 28, 2009","1,042.63","1,061.51","1,063.26","1,042.19","-","-1.95%"
"Oct 27, 2009","1,063.41","1,067.54","1,072.48","1,060.62","-","-0.33%"
"Oct 26, 2009","1,066.95","1,080.36","1,091.75","1,065.23","-","-1.17%"
"Oct 23, 2009","1,079.60","1,095.62","1,095.83","1,075.49","-","-1.22%"
"Oct 22, 2009","1,092.91","1,080.96","1,095.21","1,074.31","-","1.06%"
"Oct 21, 2009","1,081.40","1,090.36","1,101.36","1,080.77","-","-0.89%"
"Oct 20, 2009","1,091.06","1,098.64","1,098.64","1,086.16","-","-0.62%"
"Oct 19, 2009","1,097.91","1,088.22","1,100.17","1,086.48","-","0.94%"
"Oct 16, 2009","1,087.68","1,094.67","1,094.67","1,081.53","-","-0.81%"
"Oct 15, 2009","1,096.56","1,090.36","1,096.56","1,086.41","-","0.42%"
"Oct 14, 2009","1,092.02","1,078.68","1,093.17","1,078.68","-","1.75%"
"Oct 13, 2009","1,073.19","1,074.96","1,075.30","1,066.71","-","-0.28%"
"Oct 12, 2009","1,076.19","1,071.63","1,079.46","1,071.63","-","0.44%"
"Oct 09, 2009","1,071.49","1,065.28","1,071.51","1,063.00","-","0.56%"
"Oct 08, 2009","1,065.48","1,060.03","1,070.67","1,060.03","-","0.75%"
"Oct 07, 2009","1,057.58","1,053.65","1,058.02","1,050.10","-","0.27%"
"Oct 06, 2009","1,054.72","1,042.02","1,060.55","1,042.02","-","1.37%"
"Oct 05, 2009","1,040.46","1,026.87","1,042.58","1,025.92","-","1.49%"
"Oct 02, 2009","1,025.21","1,029.71","1,030.60","1,019.95","-","-0.45%"
"Oct 01, 2009","1,029.85","1,054.91","1,054.91","1,029.45","-","-2.58%"
"Sep 30, 2009","1,057.08","1,061.02","1,063.40","1,046.47","-","-0.33%"
"Sep 29, 2009","1,060.61","1,063.69","1,069.62","1,057.83","-","-0.22%"
"Sep 28, 2009","1,062.98","1,045.38","1,065.13","1,045.38","-","1.78%"
"Sep 25, 2009","1,044.38","1,049.48","1,053.47","1,041.17","-","-0.61%"
"Sep 24, 2009","1,050.78","1,062.56","1,066.29","1,045.85","-","-0.95%"
"Sep 23, 2009","1,060.87","1,072.69","1,080.15","1,060.39","-","-1.01%"
"Sep 22, 2009","1,071.66","1,066.35","1,073.81","1,066.35","-","0.66%"
"Sep 21, 2009","1,064.66","1,067.14","1,067.28","1,057.46","-","-0.34%"
"Sep 18, 2009","1,068.30","1,066.60","1,071.52","1,064.27","-","0.26%"
"Sep 17, 2009","1,065.49","1,067.87","1,074.77","1,061.20","-","-0.31%"
"Sep 16, 2009","1,068.76","1,053.99","1,068.76","1,052.87","-","1.53%"
"Sep 15, 2009","1,052.63","1,049.03","1,056.04","1,043.42","-","0.31%"
"Sep 14, 2009","1,049.34","1,040.15","1,049.74","1,035.00","-","0.63%"
"Sep 11, 2009","1,042.73","1,043.92","1,048.18","1,038.40","-","-0.14%"
"Sep 10, 2009","1,044.14","1,032.99","1,044.14","1,028.04","-","1.04%"
"Sep 09, 2009","1,033.37","1,025.36","1,036.34","1,023.97","-","0.78%"
"Sep 08, 2009","1,025.39","1,018.67","1,026.07","1,018.67","-","0.88%"
"Sep 04, 2009","1,016.40","1,003.84","1,016.48","1,001.65","-","1.31%"
"Sep 03, 2009","1,003.24","996.12","1,003.43","992.25","-","0.85%"
"Sep 02, 2009","994.75","996.07","1,000.34","991.97","-","-0.33%"
"Sep 01, 2009","998.04","1,019.52","1,028.45","996.28","-","-2.21%"
"Aug 31, 2009","1,020.62","1,025.21","1,025.21","1,014.62","-","-0.81%"
"Aug 28, 2009","1,028.93","1,031.62","1,039.47","1,023.13","-","-0.20%"
"Aug 27, 2009","1,030.98","1,027.81","1,033.33","1,016.20","-","0.28%"
"Aug 26, 2009","1,028.12","1,027.35","1,032.47","1,021.57","-","0.01%"
"Aug 25, 2009","1,028.00","1,026.63","1,037.75","1,026.21","-","0.24%"
"Aug 24, 2009","1,025.57","1,026.59","1,035.82","1,022.48","-","-0.05%"
"Aug 21, 2009","1,026.13","1,009.06","1,027.59","1,009.06","-","1.86%"
"Aug 20, 2009","1,007.37","996.41","1,008.92","996.39","-","1.09%"
"Aug 19, 2009","996.46","986.88","999.61","980.62","-","0.69%"
"Aug 18, 2009","989.67","980.62","991.20","980.62","-","1.01%"
"Aug 17, 2009","979.73","998.18","998.18","978.51","-","-2.43%"
"Aug 14, 2009","1,004.09","1,012.23","1,012.60","994.60","-","-0.85%"
"Aug 13, 2009","1,012.73","1,005.86","1,013.14","1,000.82","-","0.69%"
"Aug 12, 2009","1,005.81","994.00","1,012.78","993.36","-","1.15%"
"Aug 11, 2009","994.35","1,005.77","1,005.77","992.40","-","-1.27%"
"Aug 10, 2009","1,007.10","1,008.89","1,010.12","1,000.99","-","-0.33%"
"Aug 07, 2009","1,010.48","999.83","1,018.00","999.83","-","1.34%"
"Aug 06, 2009","997.08","1,004.06","1,008.00","992.49","-","-0.56%"
"Aug 05, 2009","1,002.72","1,005.41","1,006.64","994.31","-","-0.29%"
"Aug 04, 2009","1,005.65","1,001.41","1,007.12","996.68","-","0.30%"
"Aug 03, 2009","1,002.63","990.22","1,003.61","990.22","-","1.53%"
"Jul 31, 2009","987.48","986.80","993.18","982.85","-","0.07%"
"Jul 30, 2009","986.75","976.01","996.68","976.01","-","1.19%"
"Jul 29, 2009","975.15","977.66","977.76","968.65","-","-0.46%"
"Jul 28, 2009","979.62","981.48","982.35","969.35","-","-0.26%"
"Jul 27, 2009","982.18","978.63","982.49","972.29","-","0.30%"
"Jul 24, 2009","979.26","972.16","979.79","965.95","-","0.30%"
"Jul 23, 2009","976.29","954.07","979.42","953.27","-","2.33%"
"Jul 22, 2009","954.07","953.40","959.83","947.75","-","-0.05%"
"Jul 21, 2009","954.58","951.97","956.53","943.22","-","0.36%"
"Jul 20, 2009","951.13","942.07","951.62","940.99","-","1.14%"
"Jul 17, 2009","940.38","940.56","941.89","934.65","-","-0.04%"
"Jul 16, 2009","940.74","930.17","943.96","927.45","-","0.86%"
"Jul 15, 2009","932.68","910.15","933.95","910.15","-","2.96%"
"Jul 14, 2009","905.84","900.77","905.84","896.50","-","0.53%"
"Jul 13, 2009","901.05","879.57","901.05","875.32","-","2.49%"
"Jul 10, 2009","879.13","880.03","883.57","872.81","-","-0.40%"
"Jul 09, 2009","882.68","881.28","887.86","878.45","-","0.35%"
"Jul 08, 2009","879.56","881.90","886.80","869.32","-","-0.17%"
"Jul 07, 2009","881.03","898.60","898.60","879.93","-","-1.97%"
"Jul 06, 2009","898.72","894.27","898.72","886.36","-","0.26%"
"Jul 02, 2009","896.42","921.24","921.24","896.42","-","-2.91%"
"Jul 01, 2009","923.33","920.82","931.92","920.82","-","0.44%"
"Jun 30, 2009","919.32","927.15","930.01","912.86","-","-0.85%"
"Jun 29, 2009","927.23","919.86","927.99","916.18","-","0.91%"
"Jun 26, 2009","918.90","918.84","922.00","913.03","-","-0.15%"
"Jun 25, 2009","920.26","899.45","921.42","896.27","-","2.14%"
"Jun 24, 2009","900.94","896.31","910.85","896.31","-","0.65%"
"Jun 23, 2009","895.10","893.46","898.69","888.86","-","0.23%"
"Jun 22, 2009","893.04","918.13","918.13","893.04","-","-3.06%"
"Jun 19, 2009","921.23","919.96","927.09","915.80","-","0.31%"
"Jun 18, 2009","918.37","910.86","921.93","907.94","-","0.84%"
"Jun 17, 2009","910.71","911.89","918.44","903.78","-","-0.14%"
"Jun 16, 2009","911.97","925.60","928.00","911.60","-","-1.27%"
"Jun 15, 2009","923.72","942.45","942.45","919.65","-","-2.38%"
"Jun 12, 2009","946.21","943.44","946.30","935.66","-","0.14%"
"Jun 11, 2009","944.89","939.04","956.23","939.04","-","0.61%"
"Jun 10, 2009","939.15","942.73","949.77","927.97","-","-0.35%"
"Jun 09, 2009","942.43","940.35","946.92","936.15","-","0.35%"
"Jun 08, 2009","939.14","938.12","946.33","926.44","-","-0.10%"
"Jun 05, 2009","940.09","945.67","951.69","934.13","-","-0.25%"
"Jun 04, 2009","942.46","932.49","942.47","929.32","-","1.15%"
"Jun 03, 2009","931.76","942.51","942.51","923.85","-","-1.37%"
"Jun 02, 2009","944.74","942.87","949.38","938.46","-","0.20%"
"Jun 01, 2009","942.87","923.26","947.77","923.26","-","2.58%"
"May 29, 2009","919.14","907.02","920.02","903.56","-","1.36%"
"May 28, 2009","906.83","892.96","909.45","887.60","-","1.54%"
"May 27, 2009","893.06","909.95","913.84","891.87","-","-1.90%"
"May 26, 2009","910.33","887.00","911.76","881.46","-","2.63%"
"May 22, 2009","887.00","888.68","896.65","883.75","-","-0.15%"
"May 21, 2009","888.33","900.42","900.42","879.61","-","-1.68%"
"May 20, 2009","903.47","908.62","924.60","901.37","-","-0.51%"
"May 19, 2009","908.13","909.67","916.39","905.22","-","-0.17%"
"May 18, 2009","909.71","886.07","910.00","886.07","-","3.04%"
"May 15, 2009","882.88","892.76","896.97","878.94","-","-1.14%"
"May 14, 2009","893.07","884.24","898.36","882.52","-","1.04%"
"May 13, 2009","883.92","905.40","905.40","882.80","-","-2.69%"
"May 12, 2009","908.35","910.52","915.57","896.46","-","-0.10%"
"May 11, 2009","909.24","922.99","922.99","908.68","-","-2.15%"
"May 08, 2009","929.23","909.03","930.17","909.03","-","2.41%"
"May 07, 2009","907.39","919.58","929.58","901.36","-","-1.32%"
"May 06, 2009","919.53","903.95","920.28","903.95","-","1.74%"
"May 05, 2009","903.80","906.10","907.70","897.34","-","-0.38%"
"May 04, 2009","907.24","879.21","907.85","879.21","-","3.39%"
"May 01, 2009","877.52","872.74","880.48","866.10","-","0.54%"
"Apr 30, 2009","872.81","876.59","888.70","868.51","-","-0.10%"
"Apr 29, 2009","873.64","856.85","882.06","856.85","-","2.16%"
"Apr 28, 2009","855.16","854.48","864.48","847.12","-","-0.27%"
"Apr 27, 2009","857.51","862.82","868.83","854.65","-","-1.01%"
"Apr 24, 2009","866.23","853.91","871.80","853.91","-","1.68%"
"Apr 23, 2009","851.92","844.62","852.87","835.45","-","0.99%"
"Apr 22, 2009","843.55","847.26","861.78","840.57","-","-0.77%"
"Apr 21, 2009","850.08","831.25","850.09","826.83","-","2.13%"
"Apr 20, 2009","832.39","868.27","868.27","832.39","-","-4.28%"
"Apr 17, 2009","869.60","865.18","875.63","860.87","-","0.50%"
"Apr 16, 2009","865.30","854.54","870.35","847.04","-","1.55%"
"Apr 15, 2009","852.06","839.44","852.93","835.58","-","1.25%"
"Apr 14, 2009","841.50","856.88","856.88","840.25","-","-2.01%"
"Apr 13, 2009","858.73","855.33","864.31","845.35","-","0.25%"
"Apr 09, 2009","856.56","829.29","856.91","829.29","-","3.81%"
"Apr 08, 2009","825.16","816.76","828.42","814.84","-","1.18%"
"Apr 07, 2009","815.55","834.12","834.12","814.53","-","-2.39%"
"Apr 06, 2009","835.48","839.75","839.75","822.79","-","-0.83%"
"Apr 03, 2009","842.50","835.13","842.50","826.70","-","0.97%"
"Apr 02, 2009","834.38","814.53","845.61","814.53","-","2.87%"
"Apr 01, 2009","811.08","793.59","813.62","783.32","-","1.66%"
"Mar 31, 2009","797.87","790.88","810.48","790.88","-","1.31%"
"Mar 30, 2009","787.53","809.07","809.07","779.81","-","-3.48%"
"Mar 27, 2009","815.94","828.68","828.68","813.43","-","-2.03%"
"Mar 26, 2009","832.86","814.06","832.98","814.06","-","2.33%"
"Mar 25, 2009","813.88","806.81","826.78","791.37","-","0.96%"
"Mar 24, 2009","806.12","820.60","823.65","805.48","-","-2.04%"
"Mar 23, 2009","822.92","772.31","823.37","772.31","-","7.08%"
"Mar 20, 2009","768.54","784.58","788.91","766.20","-","-1.98%"
"Mar 19, 2009","784.04","797.92","803.24","781.82","-","-1.30%"
"Mar 18, 2009","794.35","776.01","803.04","765.64","-","2.09%"
"Mar 17, 2009","778.12","753.88","778.12","749.93","-","3.21%"
"Mar 16, 2009","753.89","758.84","774.53","753.37","-","-0.35%"
"Mar 13, 2009","756.55","751.97","758.29","742.46","-","0.77%"
"Mar 12, 2009","750.74","720.89","752.63","714.76","-","4.07%"
"Mar 11, 2009","721.36","719.59","731.92","713.85","-","0.24%"
"Mar 10, 2009","719.60","679.28","719.60","679.28","-","6.37%"
"Mar 09, 2009","676.53","680.76","695.27","672.88","-","-1.00%"
"Mar 06, 2009","683.38","684.04","699.09","666.79","-","0.12%"
"Mar 05, 2009","682.55","708.27","708.27","677.93","-","-4.25%"
"Mar 04, 2009","712.87","698.60","724.12","698.60","-","2.38%"
"Mar 03, 2009","696.33","704.44","711.67","692.30","-","-0.64%"
"Mar 02, 2009","700.82","729.57","729.57","699.70","-","-4.66%"
"Feb 27, 2009","735.09","749.93","751.27","734.52","-","-2.36%"
"Feb 26, 2009","752.83","765.76","779.42","751.75","-","-1.58%"
"Feb 25, 2009","764.90","770.64","780.12","752.89","-","-1.07%"
"Feb 24, 2009","773.14","744.69","775.49","744.69","-","4.01%"
"Feb 23, 2009","743.33","773.25","777.85","742.37","-","-3.47%"
"Feb 20, 2009","770.05","775.87","778.69","754.25","-","-1.14%"
"Feb 19, 2009","778.94","787.91","797.58","777.03","-","-1.20%"
"Feb 18, 2009","788.42","791.06","796.17","780.43","-","-0.10%"
"Feb 17, 2009","789.17","818.61","818.61","789.17","-","-4.56%"
"Feb 13, 2009","826.84","833.95","839.43","825.21","-","-1.00%"
"Feb 12, 2009","835.19","829.91","835.48","808.06","-","0.17%"
"Feb 11, 2009","833.74","827.41","838.22","822.30","-","0.80%"
"Feb 10, 2009","827.16","866.87","868.05","822.99","-","-4.91%"
"Feb 09, 2009","869.89","868.24","875.01","861.65","-","0.15%"
"Feb 06, 2009","868.60","846.09","870.75","845.42","-","2.69%"
"Feb 05, 2009","845.85","831.75","850.55","819.91","-","1.64%"
"Feb 04, 2009","832.23","837.77","851.85","829.18","-","-0.75%"
"Feb 03, 2009","838.51","825.69","842.60","821.98","-","1.58%"
"Feb 02, 2009","825.44","823.09","830.78","812.87","-","-0.05%"
"Jan 30, 2009","825.88","845.69","851.66","821.67","-","-2.28%"
"Jan 29, 2009","845.14","868.89","868.89","844.15","-","-3.31%"
"Jan 28, 2009","874.09","845.73","877.86","845.73","-","3.36%"
"Jan 27, 2009","845.71","837.30","850.45","835.40","-","1.09%"
"Jan 26, 2009","836.57","832.50","852.53","827.69","-","0.56%"
"Jan 23, 2009","831.95","822.16","838.61","806.07","-","0.54%"
"Jan 22, 2009","827.50","839.74","839.74","811.29","-","-1.52%"
"Jan 21, 2009","840.24","806.77","841.72","804.30","-","4.35%"
"Jan 20, 2009","805.22","849.64","849.64","804.47","-","-5.28%"
"Jan 16, 2009","850.12","844.45","858.13","830.66","-","0.76%"
"Jan 15, 2009","843.74","841.99","851.59","817.04","-","0.13%"
"Jan 14, 2009","842.62","867.28","867.28","836.93","-","-3.35%"
"Jan 13, 2009","871.79","869.79","877.02","862.02","-","0.18%"
"Jan 12, 2009","870.26","890.40","890.40","864.32","-","-2.26%"
"Jan 09, 2009","890.35","909.91","911.93","888.31","-","-2.13%"
"Jan 08, 2009","909.73","905.73","910.00","896.81","-","0.34%"
"Jan 07, 2009","906.65","927.45","927.45","902.37","-","-3.00%"
"Jan 06, 2009","934.70","931.17","943.85","927.28","-","0.78%"
"Jan 05, 2009","927.45","929.17","936.63","919.53","-","-0.47%"
"Jan 02, 2009","931.80","902.99","934.73","899.35","-","3.16%"
"Dec 31, 2008","903.25","890.59","910.32","889.67","-","1.42%"
"Dec 30, 2008","890.64","870.58","891.12","870.58","-","2.44%"
"Dec 29, 2008","869.42","872.37","873.70","857.07","-","-0.39%"
"Dec 26, 2008","872.80","869.51","873.74","866.52","-","0.54%"
"Dec 24, 2008","868.15","863.87","869.79","861.44","-","0.58%"
"Dec 23, 2008","863.16","874.31","880.44","860.10","-","-0.97%"
"Dec 22, 2008","871.63","887.20","887.37","857.09","-","-1.83%"
"Dec 19, 2008","887.88","886.96","905.47","883.02","-","0.29%"
"Dec 18, 2008","885.28","905.98","911.02","877.44","-","-2.12%"
"Dec 17, 2008","904.42","908.16","918.85","895.94","-","-0.96%"
"Dec 16, 2008","913.18","871.53","914.66","871.53","-","5.14%"
"Dec 15, 2008","868.57","881.07","884.63","857.72","-","-1.27%"
"Dec 12, 2008","879.73","871.79","883.24","851.35","-","0.70%"
"Dec 11, 2008","873.59","898.35","904.63","868.73","-","-2.85%"
"Dec 10, 2008","899.24","892.17","908.27","885.45","-","1.19%"
"Dec 09, 2008","888.67","906.48","916.26","885.38","-","-2.31%"
"Dec 08, 2008","909.70","882.71","918.57","882.71","-","3.84%"
"Dec 05, 2008","876.07","844.43","879.42","818.41","-","3.65%"
"Dec 04, 2008","845.22","869.75","875.60","833.60","-","-2.93%"
"Dec 03, 2008","870.74","843.60","873.12","827.60","-","2.58%"
"Dec 02, 2008","848.81","817.94","850.54","817.94","-","3.99%"
"Dec 01, 2008","816.21","888.61","888.61","815.69","-","-8.93%"
"Nov 28, 2008","896.24","886.89","896.25","881.21","-","0.96%"
"Nov 26, 2008","887.68","852.90","887.68","841.37","-","3.53%"
"Nov 25, 2008","857.39","853.40","868.94","834.99","-","0.66%"
"Nov 24, 2008","851.81","801.20","865.60","801.20","-","6.47%"
"Nov 21, 2008","800.03","755.84","801.20","741.02","-","6.32%"
"Nov 20, 2008","752.44","805.87","820.52","747.78","-","-6.71%"
"Nov 19, 2008","806.58","859.03","864.57","806.18","-","-6.12%"
"Nov 18, 2008","859.12","852.34","865.90","826.84","-","0.98%"
"Nov 17, 2008","850.75","873.23","882.29","848.98","-","-2.58%"
"Nov 14, 2008","873.29","904.36","916.88","869.88","-","-4.17%"
"Nov 13, 2008","911.29","853.13","913.01","818.69","-","6.92%"
"Nov 12, 2008","852.30","893.39","893.39","850.48","-","-5.19%"
"Nov 11, 2008","898.95","917.15","917.15","884.90","-","-2.20%"
"Nov 10, 2008","919.21","936.75","951.95","907.47","-","-1.27%"
"Nov 07, 2008","930.99","907.44","931.46","906.90","-","2.89%"
"Nov 06, 2008","904.88","952.40","952.40","899.73","-","-5.03%"
"Nov 05, 2008","952.77","1,001.84","1,001.84","949.86","-","-5.27%"
"Nov 04, 2008","1,005.75","971.31","1,007.51","971.31","-","4.08%"
"Nov 03, 2008","966.30","968.67","975.57","958.82","-","-0.25%"
"Oct 31, 2008","968.75","953.11","984.38","944.59","-","1.54%"
"Oct 30, 2008","954.09","939.38","963.23","928.50","-","2.58%"
"Oct 29, 2008","930.09","939.51","969.97","922.26","-","-1.11%"
"Oct 28, 2008","940.51","848.92","940.51","845.27","-","10.79%"
"Oct 27, 2008","848.92","874.28","893.78","846.75","-","-3.18%"
"Oct 24, 2008","876.77","895.22","896.30","852.85","-","-3.45%"
"Oct 23, 2008","908.11","899.08","922.83","858.44","-","1.26%"
"Oct 22, 2008","896.78","951.67","951.67","875.81","-","-6.10%"
"Oct 21, 2008","955.05","980.40","985.44","952.47","-","-3.08%"
"Oct 20, 2008","985.40","943.51","985.40","943.51","-","4.77%"
"Oct 17, 2008","940.55","942.29","984.64","918.74","-","-0.62%"
"Oct 16, 2008","946.43","909.53","947.71","865.83","-","4.25%"
"Oct 15, 2008","907.84","994.60","994.60","903.99","-","-9.03%"
"Oct 14, 2008","998.01","1,009.97","1,044.31","972.07","-","-0.53%"
"Oct 13, 2008","1,003.35","912.75","1,006.93","912.75","-","11.58%"
"Oct 10, 2008","899.22","902.31","936.36","839.80","-","-1.18%"
